farmer_id,gender,age,state,education_level,years_farming_experience,owns_smartphone,has_bank_account,has_formal_id,belongs_to_cooperative,distance_to_market_km,distance_to_bank_km,has_off_farm_income,has_prior_loan,utility_bill_payment_score,mobile_money_activity_score,land_ownership_status,irrigation_access,has_weather_insurance,has_storage_facility,uses_improved_seeds,uses_fertilizer,digital_footprint_score,loan_repayment_history,region,primary_crop,farm_size_hectares,yield_tons_per_hectare,total_production_tons,crop_price_per_ton,annual_farm_revenue,annual_off_farm_income,total_annual_income,annual_farm_expenses,farm_profit,total_profit,loan_amount,loan_repayment_rate,loan_purpose,credit_score,creditworthiness,max_recommended_loan,suitable_loan_products,default_probability,profile_summary
NGF003033,Female,18,Imo,No Formal Education,6,False,False,True,False,44.49102040440022,55.364345883521466,False,False,9,2,Family Owned,False,False,False,False,False,10,None,South East,Yam,1.91,8.53,16.292299999999997,250000,4073074.9999999995,0.0,4073074.9999999995,359000.0,3714074.9999999995,3714074.9999999995,0.0,0.0,None,573,Needs Improvement,2185000.0,"Input Finance, Crop Insurance",0.1376,"Female farmer, age 18, from Imo state. She has 6 years of farming experience with No Formal Education education. Primarily grows Yam on 1.91 hectares. Annual farm revenue: ₦4,073,075. No prior formal loan history. Credit assessment: needs improvement creditworthiness with a score of 573."
NGF003034,Male,45,Cross River,Primary,9,True,False,False,False,43.83328570895192,4.538794674643016,False,False,2,6,Owned,False,False,False,True,False,7,None,South South,Cassava,3.01,16.89,50.838899999999995,100000,5083889.999999999,0.0,5083889.999999999,325000.0,4758889.999999999,4758889.999999999,0.0,0.0,None,620,Fair,4379000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance, Digital Finance Solutions",0.1031,"Male farmer, age 45, from Cross River state. He has 9 years of farming experience with Primary education. Primarily grows Cassava on 3.01 hectares. Annual farm revenue: ₦5,083,890. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 620."
NGF003035,Male,41,Kwara,Primary,12,False,False,True,False,43.26068325307953,6.2355674743952285,True,False,6,1,Family Owned,False,False,True,False,True,7,None,North Central,Cowpea,3.25,0.93,3.0225,350000,1057875.0,180000.0,1237875.0,447000.0,610875.0,790875.0,0.0,0.0,None,664,Good,1153000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0576,"Male farmer, age 41, from Kwara state. He has 12 years of farming experience with Primary education. Primarily grows Cowpea on 3.25 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦1,057,875. No prior formal loan history. Credit assessment: good creditworthiness with a score of 664."
NGF003036,Male,20,Enugu,Primary,9,False,False,True,True,20.146502170631845,9.178724625521589,True,False,2,7,Community Land,False,False,False,False,True,7,None,South East,Cassava,0.54,16.88,9.1152,100000,911520.0,128000.0,1039520.0,59000.0,852520.0,980520.0,0.0,0.0,None,668,Good,1240000.0,"Input Finance, Working Capital, Processing Equipment",0.0484,"Male farmer, age 20, from Enugu state. He has 9 years of farming experience with Primary education. Primarily grows Cassava on 0.54 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦911,520. No prior formal loan history. Credit assessment: good creditworthiness with a score of 668."
NGF003037,Male,33,Borno,Primary,2,True,True,False,False,3.792140222012167,64.12043156757635,True,False,10,4,Leased,False,False,False,False,False,6,None,North East,Groundnut,5.92,0.75,4.4399999999999995,400000,1775999.9999999998,161000.0,1936999.9999999998,879000.0,896999.9999999998,1057999.9999999998,0.0,0.0,None,643,Fair,1452000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance, Digital Finance Solutions",0.0753,"Male farmer, age 33, from Borno state. He has 2 years of farming experience with Primary education. Primarily grows Groundnut on 5.92 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦1,776,000. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 643."
NGF003038,Female,39,Zamfara,Secondary,15,False,False,False,True,6.230358876827366,5.2206851078029715,True,False,7,7,Family Owned,True,False,True,True,True,2,None,North West,Rice,2.97,4.31,12.800699999999999,300000,3840209.9999999995,287000.0,4127209.9999999995,869000.0,2971209.9999999995,3258209.9999999995,0.0,0.0,None,756,Excellent,5179000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0204,"Female farmer, age 39, from Zamfara state. She has 15 years of farming experience with Secondary education. Primarily grows Rice on 2.97 hectares. She is a member of a farming cooperative. She has additional income sources beyond farming. Annual farm revenue: ₦3,840,210. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 756."
NGF003039,Male,21,Kaduna,Secondary,15,True,False,False,False,14.526355908793661,7.9103173422386535,False,True,1,9,Leased,False,False,False,False,True,8,None,North West,Cotton,3.82,1.85,7.067,500000,3533500.0,0.0,3533500.0,714000.0,2819500.0,2819500.0,882000.0,0.94,Seeds/Fertilizer,686,Good,4173000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0681,"Male farmer, age 21, from Kaduna state. He has 15 years of farming experience with Secondary education. Primarily grows Cotton on 3.82 hectares. Annual farm revenue: ₦3,533,500. Has prior loan experience with none repayment history. Credit assessment: good creditworthiness with a score of 686."
NGF003040,Male,42,Ogun,Tertiary,2,True,False,False,False,11.778530201324077,65.19831778143737,True,False,4,1,Leased,False,False,False,False,True,10,None,South West,Vegetables,3.01,17.98,54.1198,300000,16235940.0,481000.0,16716940.0,886000.0,15349940.0,15830940.0,0.0,0.0,None,632,Fair,13894000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance, Digital Finance Solutions",0.0702,"Male farmer, age 42, from Ogun state. He has 2 years of farming experience with Tertiary education. Primarily grows Vegetables on 3.01 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦16,235,940. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 632."
NGF003041,Male,40,Osun,Tertiary,9,True,False,True,False,43.82529538729293,8.410088146427194,False,False,8,1,Owned,True,False,False,False,False,4,None,South West,Oil Palm,1.36,8.14,11.070400000000001,450000,4981680.000000001,0.0,4981680.000000001,356000.0,4625680.000000001,4625680.000000001,0.0,0.0,None,680,Good,5954000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0704,"Male farmer, age 40, from Osun state. He has 9 years of farming experience with Tertiary education. Primarily grows Oil Palm on 1.36 hectares. Annual farm revenue: ₦4,981,680. No prior formal loan history. Credit assessment: good creditworthiness with a score of 680."
NGF003042,Female,42,Benue,Secondary,1,True,False,True,False,49.331550839073714,61.01318461205079,False,True,9,7,Family Owned,False,False,False,False,True,6,Good,North Central,Cassava,4.94,14.53,71.7782,100000,7177820.0,0.0,7177820.0,475000.0,6702820.0,6702820.0,994000.0,0.87,Equipment,721,Excellent,11016000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.057,"Female farmer, age 42, from Benue state. She has 1 years of farming experience with Secondary education. Primarily grows Cassava on 4.94 hectares. Annual farm revenue: ₦7,177,820. Has prior loan experience with good repayment history. Credit assessment: excellent creditworthiness with a score of 721."
NGF003043,Male,33,Nasarawa,Secondary,5,True,True,False,False,41.017009454258314,55.45968437629776,True,False,10,10,Family Owned,False,False,False,False,False,7,None,North Central,Sorghum,4.9,1.62,7.9380000000000015,170000,1349460.0000000002,338000.0,1687460.0000000002,578000.0,771460.0000000002,1109460.0000000002,0.0,0.0,None,714,Excellent,1880000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0421,"Male farmer, age 33, from Nasarawa state. He has 5 years of farming experience with Secondary education. Primarily grows Sorghum on 4.9 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦1,349,460. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 714."
NGF003044,Male,43,Ebonyi,Tertiary,1,True,False,True,True,36.76259623471024,3.7794572087186435,True,False,3,2,Family Owned,True,False,False,False,True,1,None,South East,Maize,1.97,2.86,5.6342,180000,1014156.0,732000.0,1746156.0,346000.0,668156.0,1400156.0,0.0,0.0,None,688,Good,1749000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0501,"Male farmer, age 43, from Ebonyi state. He has 1 years of farming experience with Tertiary education. Primarily grows Maize on 1.97 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦1,014,156. No prior formal loan history. Credit assessment: good creditworthiness with a score of 688."
NGF003045,Female,36,Enugu,No Formal Education,7,False,False,False,True,29.842582856438398,2.5074703853844698,True,False,9,8,Family Owned,False,False,True,True,True,6,Fair,South East,Yam,2.63,10.56,27.7728,250000,6943200.0,99000.0,7042200.0,573000.0,6370200.0,6469200.0,0.0,0.0,None,705,Excellent,9603000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0347,"Female farmer, age 36, from Enugu state. She has 7 years of farming experience with No Formal Education education. Primarily grows Yam on 2.63 hectares. She is a member of a farming cooperative. She has additional income sources beyond farming. Annual farm revenue: ₦6,943,200. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 705."
NGF003046,Female,18,Katsina,No Formal Education,9,False,False,False,False,38.72550665981377,37.87279846243793,False,False,8,4,Family Owned,True,False,True,True,False,8,Fair,North West,Sorghum,7.9,2.18,17.222,170000,2927740.0,0.0,2927740.0,1209000.0,1718740.0,1718740.0,0.0,0.0,None,622,Fair,2150000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.0815,"Female farmer, age 18, from Katsina state. She has 9 years of farming experience with No Formal Education education. Primarily grows Sorghum on 7.9 hectares. Annual farm revenue: ₦2,927,740. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 622."
NGF003047,Male,22,Borno,No Formal Education,6,True,False,True,False,47.40463229742715,69.80510285990694,False,False,4,7,Family Owned,False,False,False,True,False,5,Good,North East,Cowpea,3.95,0.73,2.8835,350000,1009225.0000000001,0.0,1009225.0000000001,518000.0,491225.0000000001,491225.0000000001,0.0,0.0,None,590,Needs Improvement,549000.0,"Input Finance, Crop Insurance, Digital Finance Solutions",0.1267,"Male farmer, age 22, from Borno state. He has 6 years of farming experience with No Formal Education education. Primarily grows Cowpea on 3.95 hectares. Annual farm revenue: ₦1,009,225. No prior formal loan history. Credit assessment: needs improvement creditworthiness with a score of 590."
NGF003048,Male,36,Akwa Ibom,Secondary,14,False,True,True,False,30.46588882544697,61.63928104683007,True,True,1,10,Owned,True,False,False,False,False,8,None,South South,Plantain,2.12,16.02,33.9624,200000,6792480.000000001,262000.0,7054480.000000001,403000.0,6389480.000000001,6651480.000000001,712000.0,0.92,Irrigation,770,Excellent,9666000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0182,"Male farmer, age 36, from Akwa Ibom state. He has 14 years of farming experience with Secondary education. Primarily grows Plantain on 2.12 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦6,792,480. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 770."
NGF003049,Male,39,Ogun,Secondary,2,False,False,True,False,8.57604895697186,22.39175490261864,True,False,10,2,Owned,False,False,True,True,True,6,None,South West,Cassava,3.32,18.57,61.6524,100000,6165240.0,304000.0,6469240.0,354000.0,5811240.0,6115240.0,0.0,0.0,None,695,Good,8126000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0484,"Male farmer, age 39, from Ogun state. He has 2 years of farming experience with Secondary education. Primarily grows Cassava on 3.32 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦6,165,240. No prior formal loan history. Credit assessment: good creditworthiness with a score of 695."
NGF003050,Male,41,Ondo,Primary,6,True,False,True,True,9.029057546167264,27.655337153962837,True,False,5,8,Family Owned,False,False,False,False,True,7,None,South West,Maize,1.44,2.69,3.8735999999999997,180000,697248.0,113000.0,810248.0,194000.0,503248.0,616248.0,0.0,0.0,None,712,Excellent,1045000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0342,"Male farmer, age 41, from Ondo state. He has 6 years of farming experience with Primary education. Primarily grows Maize on 1.44 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦697,248. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 712."
NGF003051,Male,28,Kogi,Secondary,9,True,False,True,False,29.609277353300723,27.765513740428975,True,True,7,6,Community Land,False,False,False,True,False,9,None,North Central,Rice,0.74,2.51,1.8573999999999997,300000,557219.9999999999,342000.0,899219.9999999999,164000.0,393219.9999999999,735219.9999999999,160000.0,0.97,Land Expansion,746,Excellent,1092000.0,"Input Finance, Working Capital, Land Acquisition, Processing Equipment, Digital Finance Solutions",0.0282,"Male farmer, age 28, from Kogi state. He has 9 years of farming experience with Secondary education. Primarily grows Rice on 0.74 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦557,220. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 746."
NGF003052,Male,30,Jigawa,Secondary,3,True,True,False,False,17.339958449455583,51.65833829744602,False,False,5,1,Leased,False,True,False,False,True,7,Excellent,North West,Cotton,1.61,1.71,2.7531000000000003,500000,1376550.0000000002,0.0,1376550.0000000002,366000.0,1010550.0000000002,1010550.0000000002,0.0,0.0,None,630,Fair,1197000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance, Digital Finance Solutions",0.0989,"Male farmer, age 30, from Jigawa state. He has 3 years of farming experience with Secondary education. Primarily grows Cotton on 1.61 hectares. Annual farm revenue: ₦1,376,550. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 630."
NGF003053,Male,37,Taraba,No Formal Education,9,True,False,True,False,45.6021213870035,24.538159933704463,False,False,5,9,Owned,False,False,True,False,True,2,Good,North East,Millet,1.73,1.59,2.7507,160000,440112.0,0.0,440112.0,207000.0,233112.0,233112.0,0.0,0.0,None,645,Fair,365000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.0745,"Male farmer, age 37, from Taraba state. He has 9 years of farming experience with No Formal Education education. Primarily grows Millet on 1.73 hectares. Annual farm revenue: ₦440,112. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 645."
NGF003054,Male,22,Ekiti,Primary,8,True,True,False,False,30.970474357962644,11.19799723489299,False,True,5,2,Family Owned,False,False,True,False,False,8,None,South West,Cocoa,4.3,0.52,2.2359999999999998,1200000,2683199.9999999995,0.0,2683199.9999999995,1296000.0,1387199.9999999995,1387199.9999999995,607000.0,0.74,Processing,657,Good,2579000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0762,"Male farmer, age 22, from Ekiti state. He has 8 years of farming experience with Primary education. Primarily grows Cocoa on 4.3 hectares. Annual farm revenue: ₦2,683,200. Has prior loan experience with none repayment history. Credit assessment: good creditworthiness with a score of 657."
NGF003055,Female,38,Edo,No Formal Education,15,True,False,True,False,34.14813805774465,52.55041119226498,False,False,3,4,Family Owned,False,False,False,False,True,1,Poor,South South,Rubber,3.69,1.41,5.2029,600000,3121740.0,0.0,3121740.0,1074000.0,2047740.0,2047740.0,0.0,0.0,None,584,Needs Improvement,1756000.0,"Input Finance, Crop Insurance",0.1101,"Female farmer, age 38, from Edo state. She has 15 years of farming experience with No Formal Education education. Primarily grows Rubber on 3.69 hectares. Annual farm revenue: ₦3,121,740. No prior formal loan history. Credit assessment: needs improvement creditworthiness with a score of 584."
NGF003056,Female,21,Bauchi,No Formal Education,13,False,True,True,False,1.2852147949442259,32.60307765891222,True,False,6,9,Leased,False,False,False,False,False,1,Fair,North East,Cowpea,3.88,0.82,3.1815999999999995,350000,1113559.9999999998,128000.0,1241559.9999999998,515000.0,598559.9999999998,726559.9999999998,0.0,0.0,None,659,Good,1179000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0468,"Female farmer, age 21, from Bauchi state. She has 13 years of farming experience with No Formal Education education. Primarily grows Cowpea on 3.88 hectares. She has additional income sources beyond farming. Annual farm revenue: ₦1,113,560. No prior formal loan history. Credit assessment: good creditworthiness with a score of 659."
NGF003057,Male,21,Ebonyi,Secondary,12,True,False,True,False,25.44357905106853,6.297731934366222,False,False,4,8,Community Land,False,True,False,True,True,10,None,South East,Vegetables,0.73,26.75,19.5275,300000,5858250.0,0.0,5858250.0,246000.0,5612250.0,5612250.0,0.0,0.0,None,706,Excellent,9228000.0,"Input Finance, Working Capital, Land Acquisition, Processing Equipment, Digital Finance Solutions",0.0449,"Male farmer, age 21, from Ebonyi state. He has 12 years of farming experience with Secondary education. Primarily grows Vegetables on 0.73 hectares. Annual farm revenue: ₦5,858,250. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 706."
NGF003058,Male,21,Ebonyi,Secondary,7,True,True,False,True,22.127071348056674,55.51360652595219,False,False,10,8,Family Owned,True,False,True,False,False,6,Good,South East,Cassava,2.79,15.41,42.993900000000004,100000,4299390.0,0.0,4299390.0,317000.0,3982390.0,3982390.0,0.0,0.0,None,740,Excellent,6348000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0412,"Male farmer, age 21, from Ebonyi state. He has 7 years of farming experience with Secondary education. Primarily grows Cassava on 2.79 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦4,299,390. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 740."
NGF003059,Male,21,Oyo,Secondary,8,True,True,True,True,35.58772098160912,41.38647721256582,True,False,2,4,Owned,False,False,False,False,True,8,None,South West,Cassava,0.74,16.43,12.158199999999999,100000,1215820.0,366000.0,1581820.0,69000.0,1146820.0,1512820.0,0.0,0.0,None,741,Excellent,2238000.0,"Input Finance, Working Capital, Land Acquisition, Processing Equipment, Digital Finance Solutions",0.026,"Male farmer, age 21, from Oyo state. He has 8 years of farming experience with Secondary education. Primarily grows Cassava on 0.74 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦1,215,820. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 741."
NGF003060,Female,37,Oyo,Secondary,10,True,False,True,False,19.749294356334918,34.766483443546115,True,True,4,1,Community Land,True,False,False,True,True,10,None,South West,Cassava,2.14,26.06,55.7684,100000,5576840.0,253000.0,5829840.0,284000.0,5292840.0,5545840.0,714000.0,0.9,Processing,743,Excellent,7779000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0288,"Female farmer, age 37, from Oyo state. She has 10 years of farming experience with Secondary education. Primarily grows Cassava on 2.14 hectares. She has additional income sources beyond farming. Annual farm revenue: ₦5,576,840. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 743."
NGF003061,Male,38,Ekiti,Secondary,6,True,True,False,False,48.85217656247095,47.46067853316231,False,True,6,10,Leased,False,False,True,False,True,1,Poor,South West,Cocoa,1.44,0.62,0.8927999999999999,1200000,1071360.0,0.0,1071360.0,470000.0,601360.0,601360.0,404000.0,0.72,Storage,633,Fair,751000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.1214,"Male farmer, age 38, from Ekiti state. He has 6 years of farming experience with Secondary education. Primarily grows Cocoa on 1.44 hectares. Annual farm revenue: ₦1,071,360. Has prior loan experience with poor repayment history. Credit assessment: fair creditworthiness with a score of 633."
NGF003062,Male,35,Enugu,Secondary,3,True,False,True,True,33.83995589626369,35.87037011460527,True,False,6,4,Leased,False,False,False,False,False,1,None,South East,Cassava,0.98,11.87,11.632599999999998,100000,1163259.9999999998,363000.0,1526259.9999999998,88000.0,1075259.9999999998,1438259.9999999998,0.0,0.0,None,652,Good,1509000.0,"Input Finance, Working Capital, Processing Equipment",0.0572,"Male farmer, age 35, from Enugu state. He has 3 years of farming experience with Secondary education. Primarily grows Cassava on 0.98 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦1,163,260. No prior formal loan history. Credit assessment: good creditworthiness with a score of 652."
NGF003063,Male,35,Lagos,Secondary,7,False,False,True,False,33.33599832398688,45.740990211206444,False,False,9,3,Owned,False,False,False,False,True,5,None,South West,Oil Palm,3.28,5.51,18.072799999999997,450000,8132759.999999999,0.0,8132759.999999999,763000.0,7369759.999999999,7369759.999999999,0.0,0.0,None,637,Fair,6997000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.095,"Male farmer, age 35, from Lagos state. He has 7 years of farming experience with Secondary education. Primarily grows Oil Palm on 3.28 hectares. Annual farm revenue: ₦8,132,760. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 637."
NGF003064,Male,33,Rivers,Secondary,4,True,False,True,False,46.04771609314115,60.85670963020719,False,True,8,3,Family Owned,False,False,True,False,False,3,Good,South South,Cassava,3.62,13.81,49.992200000000004,100000,4999220.0,0.0,4999220.0,343000.0,4656220.0,4656220.0,862000.0,0.94,Labor,708,Excellent,7475000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0527,"Male farmer, age 33, from Rivers state. He has 4 years of farming experience with Secondary education. Primarily grows Cassava on 3.62 hectares. Annual farm revenue: ₦4,999,220. Has prior loan experience with good repayment history. Credit assessment: excellent creditworthiness with a score of 708."
NGF003065,Male,26,Rivers,Secondary,11,True,True,True,False,49.76503686101894,43.33249139966765,True,False,5,1,Owned,False,False,False,True,True,10,None,South South,Oil Palm,2.09,7.55,15.779499999999999,450000,7100774.999999999,299000.0,7399774.999999999,518000.0,6582774.999999999,6881774.999999999,0.0,0.0,None,740,Excellent,9703000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0316,"Male farmer, age 26, from Rivers state. He has 11 years of farming experience with Secondary education. Primarily grows Oil Palm on 2.09 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦7,100,775. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 740."
NGF003066,Male,35,FCT,Primary,10,True,False,True,False,10.69321377384355,46.51243435194497,True,False,10,9,Owned,True,False,False,False,True,10,None,North Central,Sorghum,0.97,3.21,3.1136999999999997,170000,529329.0,168000.0,697329.0,159000.0,370329.0,538329.0,0.0,0.0,None,766,Excellent,970000.0,"Input Finance, Working Capital, Land Acquisition, Processing Equipment, Digital Finance Solutions",0.0207,"Male farmer, age 35, from FCT state. He has 10 years of farming experience with Primary education. Primarily grows Sorghum on 0.97 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦529,329. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 766."
NGF003067,Male,39,Gombe,Secondary,14,False,True,True,True,40.71612401752167,43.356068790026555,True,False,3,3,Owned,False,False,False,True,True,1,None,North East,Rice,1.13,3.78,4.271399999999999,300000,1281419.9999999998,288000.0,1569419.9999999998,311000.0,970419.9999999998,1258419.9999999998,0.0,0.0,None,724,Excellent,2223000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.026,"Male farmer, age 39, from Gombe state. He has 14 years of farming experience with Secondary education. Primarily grows Rice on 1.13 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦1,281,420. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 724."
NGF003068,Female,19,Bayelsa,Primary,5,False,False,True,False,8.953655270779347,37.651404656697466,False,False,4,4,Community Land,False,False,False,False,False,2,None,South South,Rubber,2.38,1.08,2.5704000000000002,600000,1542240.0000000002,0.0,1542240.0000000002,602000.0,940240.0000000002,940240.0000000002,0.0,0.0,None,540,Poor,370000.0,Crop Insurance,0.1722,"Female farmer, age 19, from Bayelsa state. She has 5 years of farming experience with Primary education. Primarily grows Rubber on 2.38 hectares. Annual farm revenue: ₦1,542,240. No prior formal loan history. Credit assessment: poor creditworthiness with a score of 540."
NGF003069,Male,38,Lagos,Secondary,8,True,False,False,True,23.395129199656285,12.866096357307537,True,False,5,1,Owned,False,False,False,True,True,4,None,South West,Cocoa,1.21,0.79,0.9559,1200000,1147080.0,220000.0,1367080.0,497000.0,650080.0,870080.0,0.0,0.0,None,703,Excellent,1658000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0406,"Male farmer, age 38, from Lagos state. He has 8 years of farming experience with Secondary education. Primarily grows Cocoa on 1.21 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦1,147,080. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 703."
NGF003070,Female,21,FCT,Primary,15,True,True,False,False,5.909084812291037,24.161757405561715,False,True,1,3,Family Owned,True,False,False,True,False,8,None,North Central,Rice,0.63,3.81,2.4003,300000,720090.0,0.0,720090.0,175000.0,545090.0,545090.0,271000.0,0.77,Processing,678,Good,870000.0,"Input Finance, Working Capital, Processing Equipment, Digital Finance Solutions",0.0522,"Female farmer, age 21, from FCT state. She has 15 years of farming experience with Primary education. Primarily grows Rice on 0.63 hectares. Annual farm revenue: ₦720,090. Has prior loan experience with none repayment history. Credit assessment: good creditworthiness with a score of 678."
NGF003071,Female,29,Anambra,Primary,7,True,True,False,True,31.545177944891076,48.824518747710435,False,False,9,1,Community Land,False,False,False,False,False,6,None,South East,Oil Palm,1.69,3.53,5.965699999999999,450000,2684564.9999999995,0.0,2684564.9999999995,332000.0,2352564.9999999995,2352564.9999999995,0.0,0.0,None,625,Fair,2353000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance, Digital Finance Solutions",0.099,"Female farmer, age 29, from Anambra state. She has 7 years of farming experience with Primary education. Primarily grows Oil Palm on 1.69 hectares. She is a member of a farming cooperative. Annual farm revenue: ₦2,684,565. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 625."
NGF003072,Male,24,Anambra,Tertiary,7,True,True,False,False,23.957390006848676,30.357851362422625,True,False,4,4,Owned,False,True,False,False,True,4,None,South East,Cassava,0.49,18.99,9.3051,100000,930510.0,458000.0,1388510.0,55000.0,875510.0,1333510.0,0.0,0.0,None,734,Excellent,1903000.0,"Input Finance, Working Capital, Land Acquisition, Processing Equipment",0.0287,"Male farmer, age 24, from Anambra state. He has 7 years of farming experience with Tertiary education. Primarily grows Cassava on 0.49 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦930,510. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 734."
NGF003073,Male,32,Osun,Primary,8,False,False,True,False,31.80624846796004,29.022901821860604,False,False,8,10,Leased,False,False,False,True,True,7,None,South West,Yam,1.56,10.01,15.6156,250000,3903900.0,0.0,3903900.0,381000.0,3522900.0,3522900.0,0.0,0.0,None,657,Good,4680000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0824,"Male farmer, age 32, from Osun state. He has 8 years of farming experience with Primary education. Primarily grows Yam on 1.56 hectares. Annual farm revenue: ₦3,903,900. No prior formal loan history. Credit assessment: good creditworthiness with a score of 657."
NGF003074,Male,24,Sokoto,Primary,10,True,True,False,False,34.22007687815524,53.3895806050085,False,False,5,7,Family Owned,False,False,False,True,True,9,Good,North West,Rice,4.0,3.84,15.36,300000,4608000.0,0.0,4608000.0,1029000.0,3579000.0,3579000.0,0.0,0.0,None,678,Good,4691000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0695,"Male farmer, age 24, from Sokoto state. He has 10 years of farming experience with Primary education. Primarily grows Rice on 4.0 hectares. Annual farm revenue: ₦4,608,000. No prior formal loan history. Credit assessment: good creditworthiness with a score of 678."
