Enterprise_ID,Farmer_ID,Enterprise_Type,Primary_Crop,Secondary_Crop,Farm_Size_Ha,Farm_Size_Category,Farming_Experience_Years,Farming_Equipment_Type,Uses_Irrigation,Depends_on_Rain,Uses_Fertilizer,Uses_Improved_Seeds,Yield_per_Hectare_Tons,Profit_NGN,Monthly_Income_NGN,Monthly_Expense_NGN,Value_of_Farm_Assets_NGN,Total_Operating_Expenditure_NGN,Farm_Income_NGN
E0010271,NGF007299,Sheep,,,0.0,,6,N/A,False,True,False,False,0.0,0.0,0.0,0.0,1026000.0,0.0,0.0
E0010272,NGF007300,Crop,Cowpea,Millet,1.43,Small (1-5ha),14,Traditional,False,True,True,True,1.73,625000.0,82333.0,30250.0,429000.0,363000.0,988000.0
E0010273,NGF007301,Crop,Cassava,Soybean,0.3,Subsistence (<1ha),41,Traditional,False,True,True,False,14.18,489000.0,42500.0,1750.0,90000.0,21000.0,510000.0
E0010274,NGF007302,Crop,Maize,Beans,0.8,Subsistence (<1ha),11,Integrated,False,True,True,True,4.26,589000.0,56833.0,7750.0,440000.0,93000.0,682000.0
E0010275,NGF007303,Crop,Vegetables,,3.14,Small (1-5ha),14,Traditional,False,True,False,False,25.53,25099000.0,2137583.0,46000.0,942000.0,552000.0,25651000.0
E0010276,NGF007303,Poultry,,,0.0,,14,N/A,False,True,False,False,0.0,0.0,0.0,0.0,942000.0,0.0,0.0
E0010277,NGF007304,Crop,Sorghum,Cotton,3.44,Small (1-5ha),5,Traditional,False,True,False,False,2.81,1449000.0,153083.0,32333.0,1032000.0,388000.0,1837000.0
E0010278,NGF007304,Goats,,,0.0,,5,N/A,False,True,False,False,0.0,0.0,0.0,0.0,1032000.0,0.0,0.0
E0010279,NGF007305,Crop,Cowpea,Sesame,0.41,Subsistence (<1ha),9,Traditional,False,True,False,False,1.34,137000.0,18333.0,6917.0,123000.0,83000.0,220000.0
E0010280,NGF007305,Poultry,,,0.0,,9,N/A,False,True,False,False,0.0,0.0,0.0,0.0,123000.0,0.0,0.0
E0010281,NGF007306,Crop,Maize,Beans,0.4,Subsistence (<1ha),30,Integrated,False,True,False,False,2.78,175000.0,18500.0,3917.0,170000.0,47000.0,222000.0
E0010282,NGF007307,Crop,Yam,Oil Palm,0.71,Subsistence (<1ha),37,Traditional,False,True,True,True,17.05,3270000.0,282583.0,10083.0,213000.0,121000.0,3391000.0
E0010283,NGF007308,Crop,Sesame,Cowpea,0.3,Subsistence (<1ha),22,Traditional,False,True,True,False,0.84,63000.0,12500.0,7250.0,90000.0,87000.0,150000.0
E0010284,NGF007309,Crop,Sorghum,Millet,0.98,Subsistence (<1ha),16,Traditional,False,True,False,False,2.3,351000.0,35667.0,6417.0,294000.0,77000.0,428000.0
E0010285,NGF007310,Crop,Beans,Cocoa,2.64,Small (1-5ha),16,Traditional,False,True,False,False,1.41,978000.0,124000.0,42500.0,792000.0,510000.0,1488000.0
E0010286,NGF007311,Crop,Sorghum,,1.73,Small (1-5ha),6,Traditional,False,True,False,False,1.94,459000.0,53167.0,14917.0,519000.0,179000.0,638000.0
E0010287,NGF007312,Crop,Yam,,2.98,Small (1-5ha),16,Traditional,False,True,False,True,16.01,12753000.0,1113250.0,50500.0,894000.0,606000.0,13359000.0
E0010288,NGF007313,Crop,Sesame,Soybean,0.7,Subsistence (<1ha),9,Traditional,False,True,False,False,1.13,297000.0,39500.0,14750.0,210000.0,177000.0,474000.0
E0010289,NGF007314,Crop,Yam,,0.2,Subsistence (<1ha),12,Traditional,False,True,False,False,12.38,671000.0,57833.0,1917.0,60000.0,23000.0,694000.0
E0010290,NGF007315,Crop,Sorghum,Guinea Corn,1.22,Small (1-5ha),10,Traditional,False,True,False,False,2.16,379000.0,41833.0,10250.0,366000.0,123000.0,502000.0
E0010291,NGF007315,Poultry,,,0.0,,10,N/A,False,True,False,False,0.0,0.0,0.0,0.0,366000.0,0.0,0.0
E0010292,NGF007316,Crop,Groundnut,Guinea Corn,2.93,Small (1-5ha),18,Integrated,False,True,True,False,1.49,970000.0,163833.0,83000.0,929000.0,996000.0,1966000.0
E0010293,NGF007316,Goats,,,0.0,,18,N/A,False,True,False,False,0.0,0.0,0.0,0.0,929000.0,0.0,0.0
E0010294,NGF007317,Crop,Plantain,Rice,2.96,Small (1-5ha),24,Integrated,False,True,False,False,13.36,8311000.0,725083.0,32500.0,1088000.0,390000.0,8701000.0
E0010295,NGF007318,Crop,Cassava,Cocoa,1.31,Small (1-5ha),27,Traditional,True,False,False,False,32.75,5030000.0,429000.0,9833.0,393000.0,118000.0,5148000.0
E0010296,NGF007318,Goats,,,0.0,,27,N/A,False,True,False,False,0.0,0.0,0.0,0.0,393000.0,0.0,0.0
E0010297,NGF007319,Crop,Plantain,Beans,2.7,Small (1-5ha),4,Integrated,False,True,True,False,14.59,8196000.0,722167.0,39167.0,860000.0,470000.0,8666000.0
E0010298,NGF007320,Crop,Vegetables,Rice,0.81,Subsistence (<1ha),4,Traditional,False,True,False,True,20.3,5120000.0,438417.0,11750.0,243000.0,141000.0,5261000.0
E0010299,NGF007321,Crop,Millet,Cowpea,0.41,Subsistence (<1ha),14,Traditional,False,True,False,False,2.27,129000.0,13917.0,3167.0,123000.0,38000.0,167000.0
E0010300,NGF007322,Crop,Millet,Maize,3.59,Small (1-5ha),24,Traditional,False,True,False,False,2.43,1230000.0,130833.0,28333.0,1077000.0,340000.0,1570000.0
E0010301,NGF007323,Crop,Beans,Cocoa,0.8,Subsistence (<1ha),10,Traditional,False,True,False,False,1.41,285000.0,37667.0,13917.0,240000.0,167000.0,452000.0
E0010302,NGF007324,Crop,Beans,Groundnut,2.38,Small (1-5ha),2,Traditional,False,True,False,False,0.67,71000.0,53000.0,47083.0,714000.0,565000.0,636000.0
E0010303,NGF007325,Crop,Yam,Oil Palm,0.6,Subsistence (<1ha),22,Traditional,False,True,True,False,12.14,1956000.0,169833.0,6833.0,180000.0,82000.0,2038000.0
E0010304,NGF007326,Crop,Yam,Rubber,0.94,Subsistence (<1ha),14,Traditional,False,True,True,True,14.19,3519000.0,311250.0,18000.0,282000.0,216000.0,3735000.0
E0010305,NGF007326,Goats,,,0.0,,14,N/A,False,True,False,False,0.0,0.0,0.0,0.0,282000.0,0.0,0.0
E0010306,NGF007327,Crop,Sorghum,Guinea Corn,3.62,Small (1-5ha),21,Traditional,False,True,False,False,1.97,952000.0,112917.0,33583.0,1086000.0,403000.0,1355000.0
E0010307,NGF007328,Crop,Sorghum,Cowpea,0.67,Subsistence (<1ha),7,Traditional,False,True,True,False,1.96,168000.0,20750.0,6750.0,201000.0,81000.0,249000.0
E0010308,NGF007329,Crop,Maize,Sorghum,4.03,Small (1-5ha),26,Traditional,False,True,True,False,3.67,2467000.0,246500.0,40917.0,1209000.0,491000.0,2958000.0
E0010309,NGF007329,Goats,,,0.0,,26,N/A,False,True,False,False,0.0,0.0,0.0,0.0,1209000.0,0.0,0.0
E0010310,NGF007330,Crop,Maize,Tomato,0.75,Subsistence (<1ha),1,Integrated,False,True,True,False,2.55,285000.0,31833.0,8083.0,275000.0,97000.0,382000.0
E0010311,NGF007331,Crop,Cowpea,Rice,0.66,Subsistence (<1ha),15,Traditional,False,True,True,False,1.32,160000.0,29000.0,15667.0,198000.0,188000.0,348000.0
E0010312,NGF007332,Crop,Vegetables,Maize,1.15,Small (1-5ha),23,Traditional,False,True,False,False,32.63,11835000.0,1000500.0,14250.0,345000.0,171000.0,12006000.0
E0010313,NGF007332,Goats,,,0.0,,23,N/A,False,True,False,False,0.0,0.0,0.0,0.0,345000.0,0.0,0.0
E0010314,NGF007333,Crop,Maize,Cowpea,0.21,Subsistence (<1ha),4,Traditional,False,True,False,False,2.63,88000.0,9167.0,1833.0,63000.0,22000.0,110000.0
E0010315,NGF007333,Poultry,,,0.0,,4,N/A,False,True,False,False,0.0,0.0,0.0,0.0,63000.0,0.0,0.0
E0010316,NGF007334,Crop,Maize,Millet,3.29,Small (1-5ha),18,Traditional,False,True,True,False,3.3,1734000.0,181000.0,36500.0,987000.0,438000.0,2172000.0
E0010317,NGF007334,Goats,,,0.0,,18,N/A,False,True,False,False,0.0,0.0,0.0,0.0,987000.0,0.0,0.0
E0010318,NGF007335,Crop,Cassava,Rice,1.54,Small (1-5ha),40,Traditional,False,True,False,False,18.06,3236000.0,278083.0,8417.0,462000.0,101000.0,3337000.0
E0010319,NGF007335,Poultry,,,0.0,,40,N/A,False,True,False,False,0.0,0.0,0.0,0.0,462000.0,0.0,0.0
E0010320,NGF007336,Crop,Sorghum,Maize,3.26,Small (1-5ha),13,Traditional,False,True,True,False,2.34,1089000.0,120833.0,30083.0,978000.0,361000.0,1450000.0
E0010321,NGF007337,Crop,Maize,Guinea Corn,2.87,Small (1-5ha),12,Integrated,False,True,False,False,3.53,1726000.0,168833.0,25000.0,911000.0,300000.0,2026000.0
E0010322,NGF007338,Crop,Plantain,Maize,0.72,Subsistence (<1ha),1,Traditional,False,True,False,False,14.17,2164000.0,187000.0,6667.0,216000.0,80000.0,2244000.0
E0010323,NGF007339,Crop,Beans,Rice,1.09,Small (1-5ha),9,Traditional,False,True,False,False,0.7,88000.0,25333.0,18000.0,327000.0,216000.0,304000.0
E0010324,NGF007339,Goats,,,0.0,,9,N/A,False,True,False,False,0.0,0.0,0.0,0.0,327000.0,0.0,0.0
E0010325,NGF007340,Crop,Groundnut,Beans,0.4,Subsistence (<1ha),11,Traditional,False,True,False,False,1.3,146000.0,19500.0,7333.0,120000.0,88000.0,234000.0
E0010326,NGF007341,Crop,Maize,Yam,1.97,Small (1-5ha),38,Traditional,False,True,False,False,2.24,665000.0,73500.0,18083.0,591000.0,217000.0,882000.0
E0010327,NGF007342,Crop,Yam,,0.22,Subsistence (<1ha),27,Integrated,False,True,True,False,17.52,1043000.0,89833.0,2917.0,116000.0,35000.0,1078000.0
E0010328,NGF007343,Crop,Cowpea,Millet,0.51,Subsistence (<1ha),14,Integrated,False,True,False,False,0.9,65000.0,15333.0,9917.0,203000.0,119000.0,184000.0
E0010329,NGF007344,Crop,Cowpea,Guinea Corn,0.47,Subsistence (<1ha),27,Integrated,False,True,True,False,1.47,152000.0,23000.0,10333.0,191000.0,124000.0,276000.0
E0010330,NGF007345,Crop,Maize,Yam,0.61,Subsistence (<1ha),12,Traditional,False,True,True,True,3.98,407000.0,40500.0,6583.0,183000.0,79000.0,486000.0
E0010331,NGF007346,Crop,Yam,Rubber,0.2,Subsistence (<1ha),11,Traditional,False,True,False,True,10.18,541000.0,47583.0,2500.0,60000.0,30000.0,571000.0
E0010332,NGF007347,Crop,Sorghum,Maize,1.38,Small (1-5ha),6,Traditional,False,True,True,False,1.65,286000.0,36083.0,12250.0,414000.0,147000.0,433000.0
E0010333,NGF007347,Goats,,,0.0,,6,N/A,False,True,False,False,0.0,0.0,0.0,0.0,414000.0,0.0,0.0
E0010334,NGF007348,Crop,Cassava,Vegetables,1.59,Small (1-5ha),20,Traditional,False,True,False,True,14.06,2555000.0,223583.0,10667.0,477000.0,128000.0,2683000.0
E0010335,NGF007349,Crop,Guinea Corn,Groundnut,0.4,Subsistence (<1ha),16,Integrated,False,True,False,True,2.28,132000.0,14417.0,3417.0,370000.0,41000.0,173000.0
E0010336,NGF007350,Crop,Sorghum,Sesame,3.61,Small (1-5ha),21,Integrated,False,True,True,False,2.1,897000.0,120000.0,45250.0,1133000.0,543000.0,1440000.0
E0010337,NGF007351,Crop,Rubber,,0.23,Subsistence (<1ha),7,Traditional,False,True,False,True,1.45,134000.0,19250.0,8083.0,69000.0,97000.0,231000.0
E0010338,NGF007351,Goats,,,0.0,,7,N/A,False,True,False,False,0.0,0.0,0.0,0.0,69000.0,0.0,0.0
E0010339,NGF007352,Crop,Maize,Oil Palm,0.23,Subsistence (<1ha),23,Traditional,False,True,False,False,3.63,141000.0,13833.0,2083.0,69000.0,25000.0,166000.0
E0010340,NGF007353,Crop,Sorghum,Beans,1.52,Small (1-5ha),30,Unknown,False,True,False,False,2.58,616000.0,62083.0,10750.0,456000.0,129000.0,745000.0
E0010341,NGF007353,Goats,,,0.0,,30,N/A,False,True,False,False,0.0,0.0,0.0,0.0,456000.0,0.0,0.0
E0010342,NGF007354,Crop,Cowpea,Oil Palm,1.84,Small (1-5ha),13,Traditional,False,True,False,False,0.9,280000.0,55333.0,32000.0,552000.0,384000.0,664000.0
E0010343,NGF007355,Crop,Yam,Rubber,0.6,Subsistence (<1ha),25,Traditional,False,True,False,False,13.47,2183000.0,188500.0,6583.0,180000.0,79000.0,2262000.0
E0010344,NGF007356,Crop,Cassava,Cocoa,1.63,Small (1-5ha),7,Integrated,False,True,False,False,18.7,3545000.0,304833.0,9417.0,539000.0,113000.0,3658000.0
E0010345,NGF007356,Poultry,,,0.0,,7,N/A,False,True,False,False,0.0,0.0,0.0,0.0,539000.0,0.0,0.0
E0010346,NGF007357,Crop,Cowpea,,1.13,Small (1-5ha),22,Traditional,False,True,False,False,1.38,395000.0,52000.0,19083.0,339000.0,229000.0,624000.0
E0010347,NGF007358,Crop,Sorghum,Beans,3.71,Small (1-5ha),8,Traditional,False,True,True,False,2.66,1368000.0,156250.0,42250.0,1113000.0,507000.0,1875000.0
E0010348,NGF007358,Poultry,,,0.0,,8,N/A,False,True,False,False,0.0,0.0,0.0,0.0,1113000.0,0.0,0.0
E0010349,NGF007359,Crop,Cowpea,Guinea Corn,2.26,Small (1-5ha),26,Integrated,False,True,False,False,1.01,380000.0,76000.0,44333.0,878000.0,532000.0,912000.0
E0010350,NGF007359,Poultry,,,0.0,,26,N/A,False,True,False,False,0.0,0.0,0.0,0.0,878000.0,0.0,0.0
E0010351,NGF007360,Crop,Cocoa,,1.31,Small (1-5ha),27,Traditional,False,True,False,False,0.86,705000.0,141250.0,82500.0,393000.0,990000.0,1695000.0
E0010352,NGF007360,Goats,,,0.0,,27,N/A,False,True,False,False,0.0,0.0,0.0,0.0,393000.0,0.0,0.0
E0010353,NGF007361,Crop,Vegetables,Cocoa,0.21,Subsistence (<1ha),11,Traditional,False,True,False,False,25.24,1658000.0,141333.0,3167.0,63000.0,38000.0,1696000.0
E0010354,NGF007362,Crop,Oil Palm,Rice,0.13,Subsistence (<1ha),45,Traditional,False,True,True,False,10.14,619000.0,55000.0,3417.0,39000.0,41000.0,660000.0
E0010355,NGF007363,Crop,Yam,Beans,3.04,Small (1-5ha),6,Traditional,False,True,True,False,8.66,6782000.0,614333.0,49167.0,912000.0,590000.0,7372000.0
E0010356,NGF007363,Goats,,,0.0,,6,N/A,False,True,False,False,0.0,0.0,0.0,0.0,912000.0,0.0,0.0
E0010357,NGF007364,Crop,Sorghum,Rice,1.96,Small (1-5ha),18,Traditional,False,True,True,False,3.38,1022000.0,104833.0,19667.0,588000.0,236000.0,1258000.0
E0010358,NGF007365,Crop,Yam,Oil Palm,0.1,Subsistence (<1ha),25,Integrated,False,True,False,False,9.98,266000.0,23333.0,1167.0,80000.0,14000.0,280000.0
E0010359,NGF007366,Crop,Cassava,Rubber,0.95,Subsistence (<1ha),11,Integrated,False,True,True,False,15.9,1743000.0,151083.0,5833.0,335000.0,70000.0,1813000.0
E0010360,NGF007366,Poultry,,,0.0,,11,N/A,False,True,False,False,0.0,0.0,0.0,0.0,335000.0,0.0,0.0
E0010361,NGF007367,Crop,Cassava,Cocoa,1.91,Small (1-5ha),41,Traditional,False,True,False,False,19.16,4278000.0,366000.0,9500.0,573000.0,114000.0,4392000.0
E0010362,NGF007367,Pigs,,,0.0,,41,N/A,False,True,False,False,0.0,0.0,0.0,0.0,573000.0,0.0,0.0
E0010363,NGF007368,Crop,Cassava,Beans,1.44,Small (1-5ha),14,Traditional,False,True,False,True,25.87,4381000.0,372500.0,7417.0,432000.0,89000.0,4470000.0
E0010364,NGF007369,Crop,Cassava,,0.24,Subsistence (<1ha),19,Traditional,False,True,False,False,17.05,478000.0,40917.0,1083.0,72000.0,13000.0,491000.0
E0010365,NGF007370,Crop,Soybean,Yam,0.35,Subsistence (<1ha),1,Traditional,False,True,True,False,1.55,141000.0,17083.0,5333.0,105000.0,64000.0,205000.0
E0010366,NGF007370,Poultry,,,0.0,,1,N/A,False,True,False,False,0.0,0.0,0.0,0.0,105000.0,0.0,0.0
E0010367,NGF007371,Crop,Sesame,Sorghum,0.73,Subsistence (<1ha),29,Unknown,False,True,True,False,1.04,231000.0,38000.0,18750.0,219000.0,225000.0,456000.0
E0010368,NGF007371,Ducks,,,0.0,,29,N/A,False,True,False,False,0.0,0.0,0.0,0.0,219000.0,0.0,0.0
E0010369,NGF007372,Crop,Yam,Plantain,0.21,Subsistence (<1ha),41,Traditional,False,True,True,False,17.33,990000.0,84917.0,2417.0,63000.0,29000.0,1019000.0
E0010370,NGF007372,Goats,,,0.0,,41,N/A,False,True,False,False,0.0,0.0,0.0,0.0,63000.0,0.0,0.0
E0010371,NGF007373,Crop,Cocoa,Vegetables,0.79,Subsistence (<1ha),5,Integrated,False,True,True,False,0.69,193000.0,68750.0,52667.0,287000.0,632000.0,825000.0
E0010372,NGF007374,Crop,Guinea Corn,,3.94,Small (1-5ha),13,Traditional,False,True,False,False,2.19,1152000.0,136667.0,40667.0,1182000.0,488000.0,1640000.0
E0010373,NGF007375,Crop,Maize,Cowpea,2.69,Small (1-5ha),8,Traditional,False,True,True,False,3.76,1615000.0,168500.0,33917.0,807000.0,407000.0,2022000.0
E0010374,NGF007376,Crop,Rubber,Rice,0.21,Subsistence (<1ha),1,Traditional,True,False,True,False,2.9,319000.0,35583.0,9000.0,63000.0,108000.0,427000.0
E0010375,NGF007376,Goats,,,0.0,,1,N/A,False,True,False,False,0.0,0.0,0.0,0.0,63000.0,0.0,0.0
E0010376,NGF007377,Crop,Cowpea,Millet,0.5,Subsistence (<1ha),7,Traditional,False,True,True,False,1.0,90000.0,16667.0,9167.0,150000.0,110000.0,200000.0
E0010377,NGF007377,Ducks,,,0.0,,7,N/A,False,True,False,False,0.0,0.0,0.0,0.0,150000.0,0.0,0.0
E0010378,NGF007378,Crop,Plantain,,2.62,Small (1-5ha),44,Traditional,False,True,False,True,14.03,7694000.0,673917.0,32750.0,786000.0,393000.0,8087000.0
E0010379,NGF007379,Crop,Cassava,Millet,0.3,Subsistence (<1ha),13,Traditional,False,True,True,False,20.75,723000.0,62167.0,1917.0,90000.0,23000.0,746000.0
E0010380,NGF007379,Cattle,,,0.0,,13,N/A,False,True,False,False,0.0,0.0,0.0,0.0,90000.0,0.0,0.0
E0010381,NGF007380,Crop,Maize,,1.05,Small (1-5ha),7,Integrated,False,True,False,False,2.35,386000.0,41167.0,9000.0,515000.0,108000.0,494000.0
E0010382,NGF007380,Sheep,,,0.0,,7,N/A,False,True,False,False,0.0,0.0,0.0,0.0,515000.0,0.0,0.0
E0010383,NGF007381,Crop,Yam,Oil Palm,0.43,Subsistence (<1ha),13,Traditional,False,True,False,False,7.61,862000.0,76333.0,4500.0,129000.0,54000.0,916000.0
E0010384,NGF007382,Crop,Sorghum,Beans,0.83,Subsistence (<1ha),5,Unknown,False,True,False,True,2.12,225000.0,27833.0,9083.0,249000.0,109000.0,334000.0
E0010385,NGF007383,Crop,Cassava,Yam,1.09,Small (1-5ha),11,Traditional,False,True,True,True,19.77,2489000.0,215500.0,8083.0,327000.0,97000.0,2586000.0
E0010386,NGF007384,Crop,Plantain,Cassava,0.2,Subsistence (<1ha),12,Traditional,False,True,True,False,18.35,784000.0,67250.0,1917.0,60000.0,23000.0,807000.0
E0010387,NGF007385,Crop,Beans,,0.42,Subsistence (<1ha),18,Traditional,False,True,False,False,1.04,77000.0,14667.0,8250.0,126000.0,99000.0,176000.0
E0010388,NGF007385,Goats,,,0.0,,18,N/A,False,True,False,False,0.0,0.0,0.0,0.0,126000.0,0.0,0.0
E0010389,NGF007386,Crop,Rice,Cassava,0.33,Subsistence (<1ha),3,Traditional,False,True,False,False,4.04,399000.0,38833.0,5583.0,99000.0,67000.0,466000.0
E0010390,NGF007386,Goats,,,0.0,,3,N/A,False,True,False,False,0.0,0.0,0.0,0.0,99000.0,0.0,0.0
E0010391,NGF007387,Crop,Cocoa,Cowpea,0.52,Subsistence (<1ha),37,Traditional,False,True,True,False,0.76,132000.0,50000.0,39000.0,156000.0,468000.0,600000.0
E0010392,NGF007388,Crop,Maize,Cotton,1.85,Small (1-5ha),40,Traditional,False,True,True,False,4.44,1390000.0,136833.0,21000.0,555000.0,252000.0,1642000.0
E0010393,NGF007389,Crop,Cowpea,Sesame,2.05,Small (1-5ha),1,Traditional,False,True,False,False,1.11,487000.0,76000.0,35417.0,615000.0,425000.0,912000.0
E0010394,NGF007390,Crop,Guinea Corn,Cowpea,0.49,Subsistence (<1ha),10,Traditional,False,True,False,False,2.51,196000.0,19500.0,3167.0,147000.0,38000.0,234000.0
E0010395,NGF007391,Crop,Yam,Soybean,0.9,Subsistence (<1ha),13,Integrated,False,True,False,False,10.78,2572000.0,226333.0,12000.0,320000.0,144000.0,2716000.0
E0010396,NGF007392,Crop,Cocoa,Cowpea,0.5,Subsistence (<1ha),2,Integrated,False,True,True,False,0.66,132000.0,41250.0,30250.0,200000.0,363000.0,495000.0
E0010397,NGF007393,Crop,Beans,Vegetables,0.1,Subsistence (<1ha),1,Integrated,False,True,True,False,1.33,24000.0,4333.0,2333.0,80000.0,28000.0,52000.0
E0010398,NGF007393,Poultry,,,0.0,,1,N/A,False,True,False,False,0.0,0.0,0.0,0.0,80000.0,0.0,0.0
E0010399,NGF007394,Crop,Yam,Rice,3.4,Small (1-5ha),6,Traditional,False,True,False,False,10.83,9878000.0,859167.0,36000.0,1020000.0,432000.0,10310000.0
E0010400,NGF007394,Poultry,,,0.0,,6,N/A,False,True,False,False,0.0,0.0,0.0,0.0,1020000.0,0.0,0.0
E0010401,NGF007395,Crop,Vegetables,Cocoa,0.6,Subsistence (<1ha),3,Traditional,False,True,False,False,23.67,4451000.0,378667.0,7750.0,180000.0,93000.0,4544000.0
E0010402,NGF007396,Crop,Maize,Rice,0.57,Subsistence (<1ha),1,Integrated,False,True,False,False,1.84,146000.0,17500.0,5333.0,221000.0,64000.0,210000.0
E0010403,NGF007396,Cattle,,,0.0,,1,N/A,False,True,False,False,0.0,0.0,0.0,0.0,221000.0,0.0,0.0
E0010404,NGF007397,Crop,Maize,Cowpea,2.33,Small (1-5ha),38,Integrated,False,True,False,False,3.81,1538000.0,148000.0,19833.0,899000.0,238000.0,1776000.0
E0010405,NGF007398,Crop,Yam,Cowpea,1.16,Small (1-5ha),32,Traditional,False,True,False,False,12.39,3867000.0,335333.0,13083.0,348000.0,157000.0,4024000.0
E0010406,NGF007399,Crop,Cassava,Vegetables,0.71,Subsistence (<1ha),2,Traditional,False,True,True,False,11.24,912000.0,79833.0,3833.0,213000.0,46000.0,958000.0
E0010407,NGF007399,Cattle,,,0.0,,2,N/A,False,True,False,False,0.0,0.0,0.0,0.0,213000.0,0.0,0.0
E0010408,NGF007400,Crop,Beans,,1.44,Small (1-5ha),28,Traditional,False,True,False,False,1.92,849000.0,92000.0,21250.0,432000.0,255000.0,1104000.0
E0010409,NGF007401,Crop,Maize,Guinea Corn,3.04,Small (1-5ha),8,Traditional,False,True,False,False,3.34,1737000.0,169167.0,24417.0,912000.0,293000.0,2030000.0
E0010410,NGF007402,Crop,Cowpea,Maize,0.6,Subsistence (<1ha),17,Traditional,False,True,True,True,1.13,74000.0,22667.0,16500.0,180000.0,198000.0,272000.0
E0010411,NGF007402,Cattle,,,0.0,,17,N/A,False,True,False,False,0.0,0.0,0.0,0.0,180000.0,0.0,0.0
E0010412,NGF007403,Crop,Cowpea,Beans,0.51,Subsistence (<1ha),1,Traditional,False,True,False,False,0.81,63000.0,13667.0,8417.0,153000.0,101000.0,164000.0
E0010413,NGF007404,Crop,Yam,Vegetables,2.29,Small (1-5ha),25,Traditional,False,True,True,False,13.64,8388000.0,728917.0,29917.0,687000.0,359000.0,8747000.0
E0010414,NGF007405,Crop,Vegetables,Rubber,2.51,Small (1-5ha),16,Traditional,False,True,False,False,21.43,16745000.0,1434417.0,39000.0,753000.0,468000.0,17213000.0
E0010415,NGF007405,Poultry,,,0.0,,16,N/A,False,True,False,False,0.0,0.0,0.0,0.0,753000.0,0.0,0.0
E0010416,NGF007406,Crop,Sesame,Sorghum,1.01,Small (1-5ha),9,Integrated,True,False,False,False,1.19,327000.0,60000.0,32750.0,353000.0,393000.0,720000.0
E0010417,NGF007407,Crop,Maize,Soybean,0.3,Subsistence (<1ha),31,Traditional,False,True,False,False,1.92,85000.0,9667.0,2583.0,90000.0,31000.0,116000.0
E0010418,NGF007408,Crop,Sorghum,Millet,1.28,Small (1-5ha),13,Traditional,False,True,True,False,2.19,386000.0,44333.0,12167.0,384000.0,146000.0,532000.0
E0010419,NGF007408,Goats,,,0.0,,13,N/A,False,True,False,False,0.0,0.0,0.0,0.0,384000.0,0.0,0.0
E0010420,NGF007409,Crop,Sorghum,Beans,2.7,Small (1-5ha),13,Traditional,False,True,False,False,1.93,678000.0,82500.0,26000.0,810000.0,312000.0,990000.0
E0010421,NGF007409,Pigs,,,0.0,,13,N/A,False,True,False,False,0.0,0.0,0.0,0.0,810000.0,0.0,0.0
E0010422,NGF007410,Crop,Cowpea,Millet,3.87,Small (1-5ha),19,Traditional,False,True,False,False,1.49,1514000.0,192333.0,66167.0,1161000.0,794000.0,2308000.0
E0010423,NGF007411,Crop,Vegetables,Plantain,3.45,Small (1-5ha),34,Traditional,False,True,True,False,21.55,23081000.0,1982667.0,59250.0,1035000.0,711000.0,23792000.0
E0010424,NGF007411,Poultry,,,0.0,,34,N/A,False,True,False,False,0.0,0.0,0.0,0.0,1035000.0,0.0,0.0
E0010425,NGF007412,Crop,Cassava,,0.67,Subsistence (<1ha),29,Integrated,False,True,False,False,23.01,1810000.0,154167.0,3333.0,251000.0,40000.0,1850000.0
E0010426,NGF007412,Poultry,,,0.0,,29,N/A,False,True,False,False,0.0,0.0,0.0,0.0,251000.0,0.0,0.0
E0010427,NGF007413,Crop,Sorghum,Sesame,3.21,Small (1-5ha),1,Traditional,False,True,False,False,1.89,778000.0,96083.0,31250.0,963000.0,375000.0,1153000.0
E0010428,NGF007414,Crop,Cocoa,Maize,0.99,Subsistence (<1ha),19,Traditional,False,True,False,True,1.36,1225000.0,168750.0,66667.0,297000.0,800000.0,2025000.0
E0010429,NGF007415,Crop,Maize,,0.63,Subsistence (<1ha),8,Traditional,False,True,True,False,4.19,438000.0,44000.0,7500.0,189000.0,90000.0,528000.0
E0010430,NGF007416,Crop,Rubber,Cocoa,2.98,Small (1-5ha),18,Traditional,False,True,False,False,1.24,1469000.0,215833.0,93417.0,894000.0,1121000.0,2590000.0
E0010431,NGF007417,Crop,Sorghum,Cowpea,2.96,Small (1-5ha),31,Integrated,False,True,True,False,3.3,1418000.0,154667.0,36500.0,938000.0,438000.0,1856000.0
E0010432,NGF007417,Goats,,,0.0,,31,N/A,False,True,False,False,0.0,0.0,0.0,0.0,938000.0,0.0,0.0
E0010433,NGF007418,Crop,Cotton,,3.55,Small (1-5ha),30,Traditional,False,True,True,False,1.62,2115000.0,263500.0,87250.0,1065000.0,1047000.0,3162000.0
E0010434,NGF007419,Crop,Millet,Sorghum,1.69,Small (1-5ha),1,Integrated,False,True,False,False,1.58,350000.0,40083.0,10917.0,557000.0,131000.0,481000.0
E0010435,NGF007419,Goats,,,0.0,,1,N/A,False,True,False,False,0.0,0.0,0.0,0.0,557000.0,0.0,0.0
E0010436,NGF007420,Crop,Vegetables,Cassava,2.32,Small (1-5ha),24,Traditional,False,True,False,False,19.3,13988000.0,1194167.0,28500.0,696000.0,342000.0,14330000.0
E0010437,NGF007420,Poultry,,,0.0,,24,N/A,False,True,False,False,0.0,0.0,0.0,0.0,696000.0,0.0,0.0
