Farmer_ID,Age,Gender,Education_Level,Marital_Status,Household_Size,Offfarm_Income,Region,State,Has_Bank_Account,Owns_Smartphone,Uses_Mobile_Money
FARMER_07728,26,Female,0,Married,6,59000,North West,Sokoto,Yes,Yes,Yes
FARMER_07729,55,Male,3,Married,3,0,North East,Taraba,Yes,No,No
FARMER_07730,19,Female,12,Single,2,241000,North West,Zamfara,Yes,Yes,Yes
FARMER_07731,34,Male,16,Single,3,0,South South,Cross River,Yes,Yes,No
FARMER_07732,43,Female,6,Widowed,5,106000,South East,Anambra,Yes,No,No
FARMER_07733,37,Male,12,Married,5,266000,South South,Cross River,Yes,Yes,Yes
FARMER_07734,66,Male,6,Married,4,79000,South East,Ebonyi,Yes,Yes,No
FARMER_07735,27,Female,6,Widowed,6,115000,South West,Lagos,No,No,No
FARMER_07736,20,Male,9,Married,3,0,North East,Gombe,No,No,No
FARMER_07737,59,Female,12,Married,3,299000,North Central,Plateau,Yes,Yes,No
FARMER_07738,63,Male,9,Married,6,0,North West,Sokoto,No,Yes,Yes
FARMER_07739,62,Male,9,Widowed,4,286000,North East,Gombe,Yes,No,No
FARMER_07740,68,Female,12,Widowed,2,0,South West,Ondo,Yes,Yes,No
FARMER_07741,33,Male,6,Married,5,83000,North West,Katsina,No,No,No
FARMER_07742,58,Female,14,Married,4,0,North West,Katsina,Yes,Yes,No
FARMER_07743,27,Male,0,Single,4,0,North East,Borno,No,No,No
FARMER_07744,20,Male,9,Married,3,0,South West,Ekiti,Yes,No,No
FARMER_07745,49,Female,12,Divorced,4,0,South East,Anambra,No,No,No
FARMER_07746,20,Male,12,Single,3,229000,South West,Ondo,Yes,Yes,No
FARMER_07747,43,Male,0,Widowed,2,0,North Central,Nasarawa,Yes,Yes,Yes
FARMER_07748,30,Male,12,Married,6,239000,South East,Enugu,No,Yes,Yes
FARMER_07749,57,Female,9,Married,4,0,South East,Anambra,No,Yes,Yes
FARMER_07750,33,Female,6,Married,3,132000,South South,Cross River,Yes,Yes,Yes
FARMER_07751,49,Female,6,Married,8,0,South East,Anambra,Yes,Yes,Yes
FARMER_07752,64,Female,6,Married,7,66000,South East,Ebonyi,No,No,No
FARMER_07753,36,Female,12,Married,2,294000,South South,Rivers,No,Yes,Yes
FARMER_07754,67,Female,6,Married,7,0,North West,Zamfara,Yes,No,No
FARMER_07755,42,Female,6,Married,9,138000,South West,Oyo,Yes,No,No
FARMER_07756,64,Female,9,Married,10,235000,North East,Bauchi,Yes,No,No
FARMER_07757,67,Female,0,Widowed,4,0,South South,Cross River,No,Yes,Yes
FARMER_07758,47,Female,6,Widowed,5,0,South South,Delta,No,Yes,Yes
FARMER_07759,52,Female,6,Married,8,67000,North Central,FCT,Yes,No,No
FARMER_07760,63,Female,12,Married,10,0,North Central,Kogi,No,Yes,Yes
FARMER_07761,66,Female,0,Married,8,0,North Central,FCT,No,Yes,Yes
FARMER_07762,24,Male,14,Married,4,306000,North East,Taraba,Yes,Yes,No
FARMER_07763,25,Female,6,Married,5,0,North Central,Kogi,Yes,Yes,Yes
FARMER_07764,46,Female,0,Married,5,0,North East,Adamawa,Yes,No,No
FARMER_07765,61,Female,0,Single,5,73000,North West,Katsina,No,No,No
FARMER_07766,34,Female,14,Single,5,245000,North East,Yobe,No,Yes,Yes
FARMER_07767,32,Male,0,Widowed,3,0,North East,Gombe,Yes,No,No
FARMER_07768,45,Female,0,Married,5,0,North East,Gombe,No,No,No
FARMER_07769,26,Male,14,Married,6,176000,North East,Adamawa,No,No,No
FARMER_07770,18,Female,12,Single,3,0,South South,Cross River,Yes,Yes,Yes
FARMER_07771,38,Male,3,Married,4,0,North Central,FCT,No,Yes,Yes
FARMER_07772,27,Female,6,Single,3,126000,South West,Ogun,Yes,Yes,Yes
FARMER_07773,56,Male,0,Married,7,26000,North Central,Kogi,No,Yes,Yes
FARMER_07774,48,Male,0,Married,2,73000,South East,Imo,Yes,No,No
FARMER_07775,24,Male,14,Divorced,3,0,South East,Enugu,Yes,Yes,Yes
FARMER_07776,37,Male,6,Single,5,97000,South West,Oyo,No,No,No
FARMER_07777,20,Male,6,Married,2,0,South West,Osun,Yes,Yes,No
FARMER_07778,58,Male,12,Married,7,298000,North Central,Niger,Yes,No,No
FARMER_07779,31,Male,12,Widowed,6,0,South South,Bayelsa,No,Yes,No
FARMER_07780,57,Female,6,Married,4,0,North West,Sokoto,No,No,No
FARMER_07781,33,Male,18,Divorced,4,0,North West,Sokoto,Yes,Yes,No
FARMER_07782,37,Female,6,Widowed,3,0,South South,Edo,Yes,No,No
FARMER_07783,46,Male,12,Married,4,0,North Central,Kogi,Yes,Yes,Yes
FARMER_07784,30,Male,0,Divorced,2,0,North East,Taraba,No,Yes,Yes
FARMER_07785,47,Male,12,Married,8,161000,North West,Katsina,Yes,Yes,Yes
FARMER_07786,43,Female,14,Married,10,0,North West,Katsina,Yes,Yes,No
FARMER_07787,25,Female,14,Married,6,370000,North West,Sokoto,Yes,Yes,No
FARMER_07788,61,Male,12,Married,8,134000,North Central,Niger,Yes,Yes,Yes
FARMER_07789,24,Male,12,Married,4,0,North West,Katsina,No,Yes,Yes
FARMER_07790,64,Female,0,Single,4,0,North Central,Benue,No,No,No
FARMER_07791,28,Male,12,Married,6,224000,North West,Kano,No,Yes,Yes
FARMER_07792,39,Female,12,Single,5,0,South South,Delta,Yes,Yes,Yes
FARMER_07793,60,Male,14,Divorced,2,215000,North Central,Kogi,No,Yes,Yes
FARMER_07794,66,Male,0,Widowed,3,0,South South,Akwa Ibom,Yes,No,No
FARMER_07795,59,Male,16,Single,2,0,North West,Kaduna,Yes,Yes,Yes
FARMER_07796,51,Male,0,Single,4,0,North Central,Benue,Yes,Yes,No
FARMER_07797,27,Male,12,Married,6,194000,North East,Gombe,Yes,No,No
FARMER_07798,69,Female,3,Married,3,0,North Central,Kogi,Yes,No,No
FARMER_07799,31,Male,3,Married,3,84000,North East,Gombe,No,No,No
FARMER_07800,36,Male,12,Married,7,0,South South,Delta,Yes,No,No
FARMER_07801,28,Male,12,Single,5,187000,South South,Edo,No,Yes,No
FARMER_07802,26,Male,16,Single,5,0,North East,Gombe,Yes,Yes,Yes
FARMER_07803,50,Male,16,Married,9,349000,South East,Anambra,No,No,No
FARMER_07804,36,Female,9,Married,2,0,South East,Enugu,Yes,Yes,Yes
FARMER_07805,44,Male,16,Widowed,4,268000,South East,Imo,Yes,No,No
FARMER_07806,61,Female,0,Single,2,51000,North West,Katsina,Yes,No,No
FARMER_07807,38,Female,16,Widowed,3,381000,South West,Lagos,Yes,Yes,Yes
FARMER_07808,65,Female,16,Married,9,285000,North East,Borno,Yes,Yes,Yes
FARMER_07809,42,Male,12,Single,2,0,South West,Osun,Yes,Yes,Yes
FARMER_07810,63,Female,3,Married,3,93000,North Central,Benue,Yes,No,No
FARMER_07811,58,Male,12,Widowed,1,0,North West,Katsina,Yes,Yes,Yes
FARMER_07812,39,Male,9,Married,3,0,North East,Bauchi,Yes,Yes,Yes
FARMER_07813,24,Male,12,Married,4,272000,South West,Ogun,No,Yes,Yes
FARMER_07814,24,Male,9,Married,4,0,North East,Taraba,Yes,No,No
FARMER_07815,66,Female,18,Single,5,0,North West,Katsina,Yes,No,No
FARMER_07816,51,Male,9,Married,4,226000,North West,Katsina,No,Yes,No
FARMER_07817,55,Male,14,Single,4,0,North East,Taraba,Yes,No,No
FARMER_07818,18,Female,12,Single,3,0,South West,Oyo,No,Yes,Yes
FARMER_07819,63,Female,14,Married,3,0,North Central,Nasarawa,Yes,Yes,No
FARMER_07820,38,Female,6,Married,5,129000,South South,Bayelsa,No,Yes,Yes
FARMER_07821,62,Male,6,Married,10,0,North Central,Niger,Yes,Yes,Yes
FARMER_07822,40,Male,14,Married,10,408000,North Central,Nasarawa,No,No,No
FARMER_07823,63,Male,16,Married,8,0,South East,Ebonyi,Yes,Yes,Yes
FARMER_07824,51,Female,6,Single,4,0,North West,Jigawa,No,Yes,No
FARMER_07825,35,Female,6,Widowed,5,0,North Central,Kwara,Yes,Yes,Yes
FARMER_07826,50,Female,14,Married,8,0,South East,Abia,Yes,Yes,Yes
FARMER_07827,56,Male,0,Married,7,0,South West,Osun,Yes,No,No
FARMER_07828,55,Female,9,Married,2,140000,North East,Adamawa,Yes,Yes,Yes
FARMER_07829,18,Female,6,Single,3,0,North West,Sokoto,Yes,No,No
FARMER_07830,67,Female,12,Married,4,0,South East,Ebonyi,Yes,No,No
FARMER_07831,39,Male,14,Married,2,0,North Central,Benue,Yes,Yes,Yes
FARMER_07832,19,Male,6,Single,2,0,North Central,Niger,Yes,Yes,Yes
FARMER_07833,43,Female,16,Married,5,0,South East,Imo,Yes,Yes,Yes
FARMER_07834,21,Female,0,Married,3,26000,South South,Cross River,No,No,No
FARMER_07835,62,Male,12,Married,6,276000,North West,Kebbi,No,No,No
FARMER_07836,66,Female,12,Married,10,0,North East,Adamawa,Yes,No,No
FARMER_07837,24,Female,12,Married,4,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_07838,25,Female,6,Married,4,0,North West,Katsina,No,No,No
FARMER_07839,35,Female,9,Married,5,156000,North East,Adamawa,No,Yes,Yes
FARMER_07840,40,Female,0,Single,3,0,North West,Sokoto,No,Yes,Yes
FARMER_07841,62,Female,9,Married,9,240000,North West,Kano,Yes,Yes,No
FARMER_07842,26,Male,18,Married,3,0,North West,Kano,No,No,No
FARMER_07843,39,Male,9,Married,2,287000,North West,Sokoto,Yes,Yes,No
FARMER_07844,62,Female,9,Married,8,230000,North East,Borno,No,Yes,Yes
FARMER_07845,41,Female,0,Widowed,4,0,North Central,Benue,No,No,No
FARMER_07846,40,Male,0,Married,3,0,North West,Zamfara,No,No,No
FARMER_07847,57,Male,18,Widowed,3,0,North Central,Plateau,Yes,Yes,Yes
FARMER_07848,67,Male,6,Widowed,2,71000,North East,Bauchi,No,No,No
FARMER_07849,33,Male,3,Married,6,0,South South,Bayelsa,No,Yes,Yes
FARMER_07850,37,Female,3,Married,3,83000,South East,Anambra,No,Yes,Yes
FARMER_07851,18,Male,6,Single,2,80000,South East,Anambra,Yes,No,No
FARMER_07852,42,Female,6,Married,3,58000,North West,Sokoto,No,No,No
FARMER_07853,19,Female,12,Single,3,0,South South,Edo,Yes,Yes,Yes
FARMER_07854,32,Female,0,Married,4,29000,South East,Enugu,No,No,No
FARMER_07855,37,Male,12,Married,7,0,North Central,Kwara,No,Yes,No
FARMER_07856,48,Male,6,Widowed,1,117000,South East,Imo,Yes,Yes,Yes
FARMER_07857,61,Female,9,Married,4,0,South East,Abia,Yes,No,No
FARMER_07858,55,Female,12,Widowed,3,0,South West,Lagos,Yes,No,No
FARMER_07859,58,Male,9,Married,2,0,South South,Edo,No,Yes,No
FARMER_07860,40,Male,9,Widowed,3,230000,North West,Jigawa,No,Yes,Yes
FARMER_07861,65,Male,16,Married,9,209000,South West,Ogun,Yes,Yes,Yes
FARMER_07862,58,Male,0,Divorced,5,39000,South West,Osun,Yes,Yes,Yes
FARMER_07863,67,Female,0,Married,8,0,South West,Oyo,Yes,Yes,Yes
FARMER_07864,61,Female,3,Widowed,2,132000,South West,Ondo,No,No,No
FARMER_07865,35,Male,3,Married,3,0,North Central,Benue,Yes,Yes,Yes
FARMER_07866,70,Female,3,Married,3,0,South East,Enugu,No,No,No
FARMER_07867,43,Male,12,Married,7,248000,North East,Borno,Yes,Yes,Yes
FARMER_07868,25,Female,0,Single,4,69000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_07869,63,Male,12,Widowed,3,0,South East,Enugu,No,No,No
FARMER_07870,37,Male,12,Married,6,0,North West,Kebbi,No,No,No
FARMER_07871,68,Male,0,Married,6,0,North East,Taraba,Yes,No,No
FARMER_07872,67,Male,12,Married,2,0,North East,Bauchi,No,No,No
FARMER_07873,42,Male,12,Married,2,0,North West,Kano,Yes,No,No
FARMER_07874,61,Female,6,Married,3,54000,North Central,Nasarawa,No,Yes,Yes
FARMER_07875,19,Male,12,Single,1,185000,South South,Bayelsa,No,Yes,Yes
FARMER_07876,53,Female,6,Widowed,6,0,South East,Ebonyi,No,Yes,Yes
FARMER_07877,56,Male,0,Married,10,40000,North East,Yobe,Yes,Yes,Yes
FARMER_07878,58,Male,18,Married,8,363000,North East,Bauchi,Yes,Yes,Yes
FARMER_07879,64,Female,6,Married,9,0,South West,Osun,Yes,Yes,Yes
FARMER_07880,68,Female,14,Married,7,0,South West,Ekiti,Yes,No,No
FARMER_07881,35,Male,18,Married,2,426000,North Central,Plateau,No,No,No
FARMER_07882,46,Female,9,Married,6,232000,North Central,Niger,Yes,No,No
FARMER_07883,19,Female,9,Married,3,223000,North East,Yobe,Yes,Yes,Yes
FARMER_07884,37,Male,3,Married,6,105000,South East,Imo,No,Yes,Yes
FARMER_07885,21,Male,6,Married,3,83000,North West,Zamfara,No,Yes,Yes
FARMER_07886,43,Female,12,Married,7,216000,North Central,Niger,Yes,No,No
FARMER_07887,46,Male,0,Single,3,62000,North Central,Kogi,Yes,No,No
FARMER_07888,59,Female,16,Married,10,0,South South,Bayelsa,Yes,No,No
FARMER_07889,62,Male,6,Widowed,3,129000,South West,Ondo,Yes,No,No
FARMER_07890,20,Male,14,Married,3,454000,South East,Anambra,Yes,Yes,No
FARMER_07891,53,Female,3,Married,7,147000,North Central,Plateau,No,Yes,Yes
FARMER_07892,46,Male,6,Married,6,0,North Central,FCT,Yes,Yes,Yes
FARMER_07893,37,Male,12,Married,6,0,South South,Edo,Yes,Yes,Yes
FARMER_07894,70,Female,6,Married,3,69000,North Central,Niger,No,No,No
FARMER_07895,45,Female,0,Married,6,50000,North Central,Niger,Yes,No,No
FARMER_07896,65,Female,12,Married,3,182000,North East,Adamawa,Yes,No,No
FARMER_07897,60,Male,6,Married,2,60000,South South,Cross River,Yes,Yes,Yes
FARMER_07898,25,Male,3,Single,3,0,South East,Imo,Yes,Yes,Yes
FARMER_07899,68,Female,6,Married,8,96000,North Central,Kwara,Yes,Yes,Yes
FARMER_07900,22,Female,14,Married,4,0,North Central,Benue,Yes,No,No
FARMER_07901,51,Male,0,Married,6,72000,South West,Ondo,Yes,No,No
FARMER_07902,54,Male,16,Widowed,2,492000,North Central,Kogi,No,Yes,Yes
FARMER_07903,65,Female,9,Married,9,0,North Central,Kogi,Yes,No,No
FARMER_07904,54,Female,9,Married,7,0,North East,Yobe,No,No,No
FARMER_07905,23,Male,0,Married,2,75000,South South,Akwa Ibom,No,Yes,Yes
FARMER_07906,59,Male,0,Married,2,58000,North East,Taraba,No,Yes,No
FARMER_07907,18,Female,12,Single,2,110000,South West,Oyo,Yes,Yes,Yes
FARMER_07908,59,Female,12,Married,8,0,South South,Delta,No,Yes,Yes
FARMER_07909,35,Male,3,Married,2,148000,North West,Katsina,Yes,No,No
FARMER_07910,18,Male,12,Single,1,0,South East,Enugu,No,Yes,Yes
FARMER_07911,40,Male,6,Married,6,0,North East,Bauchi,No,Yes,Yes
FARMER_07912,44,Female,14,Married,7,0,North West,Jigawa,Yes,Yes,Yes
FARMER_07913,19,Male,9,Single,2,139000,South West,Osun,No,No,No
FARMER_07914,53,Female,6,Married,7,0,North East,Yobe,Yes,Yes,No
FARMER_07915,34,Male,14,Divorced,1,0,South West,Oyo,Yes,Yes,Yes
FARMER_07916,53,Male,14,Widowed,1,263000,North Central,Plateau,Yes,Yes,Yes
FARMER_07917,29,Female,12,Married,6,0,North Central,Kwara,Yes,Yes,No
FARMER_07918,42,Male,6,Married,10,0,North West,Kano,No,Yes,No
FARMER_07919,58,Male,0,Married,9,0,North East,Yobe,Yes,Yes,Yes
FARMER_07920,38,Female,0,Married,3,0,South West,Lagos,Yes,Yes,Yes
FARMER_07921,29,Male,14,Single,3,0,South West,Osun,No,Yes,Yes
FARMER_07922,46,Male,6,Single,4,0,North West,Kaduna,No,Yes,No
FARMER_07923,29,Female,16,Married,5,0,South South,Delta,Yes,No,No
FARMER_07924,63,Female,12,Married,3,0,North East,Adamawa,Yes,Yes,No
FARMER_07925,42,Male,6,Single,4,88000,South West,Ogun,No,No,No
FARMER_07926,45,Female,12,Married,5,0,North East,Borno,No,Yes,Yes
FARMER_07927,42,Male,0,Married,7,0,South West,Osun,Yes,Yes,Yes
FARMER_07928,67,Female,18,Married,2,285000,South South,Rivers,Yes,No,No
FARMER_07929,56,Male,6,Married,4,77000,South West,Ondo,No,Yes,Yes
FARMER_07930,61,Female,3,Married,2,0,North East,Adamawa,Yes,No,No
FARMER_07931,35,Male,0,Married,4,0,North Central,Kwara,No,Yes,Yes
FARMER_07932,66,Male,6,Married,7,92000,South South,Akwa Ibom,Yes,No,No
FARMER_07933,49,Female,18,Married,7,254000,North East,Yobe,No,No,No
FARMER_07934,58,Female,9,Divorced,4,0,North East,Borno,No,No,No
FARMER_07935,59,Female,16,Widowed,6,0,South East,Anambra,Yes,Yes,Yes
FARMER_07936,63,Male,0,Married,2,0,North West,Katsina,No,No,No
FARMER_07937,43,Male,6,Married,4,0,North West,Jigawa,No,Yes,Yes
FARMER_07938,53,Female,16,Married,10,324000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_07939,28,Male,0,Married,4,66000,North East,Yobe,No,Yes,Yes
FARMER_07940,22,Male,16,Single,1,0,North Central,Kwara,Yes,No,No
FARMER_07941,45,Male,0,Single,1,45000,South East,Abia,No,No,No
FARMER_07942,55,Female,9,Married,8,220000,North East,Bauchi,Yes,No,No
FARMER_07943,53,Female,12,Married,8,204000,North West,Jigawa,No,No,No
FARMER_07944,68,Female,9,Divorced,2,0,North East,Yobe,Yes,Yes,No
FARMER_07945,19,Male,12,Single,3,117000,North West,Katsina,No,No,No
FARMER_07946,27,Male,6,Married,6,0,North East,Adamawa,Yes,Yes,Yes
FARMER_07947,57,Female,6,Married,3,0,North West,Kano,Yes,No,No
FARMER_07948,50,Male,12,Married,4,110000,North East,Taraba,Yes,No,No
FARMER_07949,41,Female,6,Divorced,4,82000,South East,Enugu,Yes,No,No
FARMER_07950,68,Female,6,Married,6,65000,North Central,Benue,Yes,Yes,Yes
FARMER_07951,28,Male,6,Married,2,0,North Central,Plateau,Yes,Yes,No
FARMER_07952,51,Female,3,Married,5,73000,North East,Taraba,Yes,Yes,Yes
FARMER_07953,66,Male,0,Divorced,1,0,North Central,Kogi,No,No,No
FARMER_07954,24,Male,9,Married,4,0,North East,Borno,Yes,Yes,Yes
FARMER_07955,50,Male,12,Married,6,0,South West,Oyo,Yes,No,No
FARMER_07956,59,Male,18,Married,2,0,North West,Jigawa,Yes,No,No
FARMER_07957,60,Male,9,Single,4,0,North West,Kaduna,No,Yes,Yes
FARMER_07958,41,Female,12,Married,8,129000,North Central,Nasarawa,Yes,No,No
FARMER_07959,31,Male,9,Divorced,3,0,North East,Yobe,Yes,No,No
FARMER_07960,28,Female,0,Single,5,0,South South,Edo,No,Yes,Yes
FARMER_07961,29,Female,18,Single,1,0,South West,Oyo,Yes,No,No
FARMER_07962,63,Male,14,Married,6,249000,North West,Kaduna,Yes,Yes,Yes
FARMER_07963,25,Male,6,Married,7,64000,North West,Kano,No,Yes,Yes
FARMER_07964,50,Male,0,Married,7,0,South West,Ekiti,Yes,No,No
FARMER_07965,21,Female,6,Married,4,0,South South,Bayelsa,Yes,No,No
FARMER_07966,62,Female,6,Married,8,0,South South,Bayelsa,Yes,No,No
FARMER_07967,66,Male,6,Married,6,0,North West,Kaduna,Yes,Yes,Yes
FARMER_07968,52,Female,12,Married,8,133000,North Central,FCT,Yes,No,No
FARMER_07969,23,Male,6,Married,4,0,North West,Jigawa,Yes,No,No
FARMER_07970,49,Female,6,Married,9,92000,North Central,Kwara,Yes,Yes,No
FARMER_07971,29,Female,0,Married,4,0,South West,Lagos,Yes,No,No
FARMER_07972,53,Male,3,Single,5,0,North East,Yobe,No,Yes,Yes
FARMER_07973,58,Male,6,Married,5,0,South East,Ebonyi,No,No,No
FARMER_07974,66,Male,3,Married,10,0,North East,Taraba,No,Yes,Yes
FARMER_07975,56,Female,12,Married,5,0,North West,Sokoto,Yes,Yes,No
FARMER_07976,65,Female,0,Married,2,69000,North Central,Kogi,Yes,Yes,Yes
FARMER_07977,20,Male,12,Single,1,0,North East,Borno,No,Yes,No
FARMER_07978,66,Female,12,Married,3,229000,South East,Abia,No,No,No
FARMER_07979,61,Male,12,Married,10,104000,South East,Abia,Yes,Yes,No
FARMER_07980,68,Male,6,Widowed,2,0,North East,Gombe,No,Yes,No
FARMER_07981,67,Male,0,Married,2,0,North Central,Kwara,Yes,Yes,Yes
FARMER_07982,57,Female,9,Married,10,0,North East,Taraba,No,No,No
FARMER_07983,25,Male,12,Married,4,284000,South West,Lagos,Yes,Yes,Yes
FARMER_07984,20,Male,14,Married,3,0,North Central,Kwara,Yes,Yes,Yes
FARMER_07985,54,Male,0,Married,3,0,South South,Delta,No,Yes,No
FARMER_07986,51,Female,0,Married,10,0,North East,Taraba,Yes,Yes,Yes
FARMER_07987,45,Female,16,Married,2,0,South West,Ondo,No,No,No
FARMER_07988,45,Male,14,Married,8,295000,North West,Kano,Yes,Yes,Yes
FARMER_07989,35,Female,14,Married,6,387000,North East,Borno,Yes,No,No
FARMER_07990,20,Female,12,Married,2,0,South East,Imo,Yes,Yes,Yes
FARMER_07991,24,Male,16,Widowed,4,0,North Central,Nasarawa,No,Yes,Yes
FARMER_07992,45,Female,6,Widowed,5,0,South South,Edo,Yes,No,No
FARMER_07993,28,Male,18,Married,3,0,South South,Bayelsa,Yes,Yes,No
FARMER_07994,41,Male,12,Married,3,0,North West,Kebbi,Yes,No,No
FARMER_07995,36,Female,3,Married,7,0,South West,Oyo,Yes,No,No
FARMER_07996,63,Male,6,Married,5,110000,North West,Katsina,Yes,Yes,Yes
FARMER_07997,60,Male,12,Widowed,4,189000,North Central,Plateau,Yes,Yes,No
FARMER_07998,56,Male,3,Married,6,0,North Central,Plateau,No,Yes,Yes
FARMER_07999,43,Female,16,Married,9,0,South East,Enugu,Yes,No,No
FARMER_08000,22,Female,14,Single,1,0,North West,Kaduna,No,No,No
FARMER_08001,48,Male,12,Widowed,1,0,South East,Abia,No,Yes,No
FARMER_08002,27,Female,6,Single,1,120000,North Central,Nasarawa,No,No,No
FARMER_08003,66,Male,14,Single,1,0,South South,Cross River,Yes,Yes,No
FARMER_08004,55,Male,16,Married,9,336000,South East,Anambra,No,No,No
FARMER_08005,59,Male,18,Married,7,0,South East,Ebonyi,Yes,No,No
FARMER_08006,23,Female,0,Single,1,31000,South South,Akwa Ibom,Yes,Yes,No
FARMER_08007,54,Female,0,Married,5,75000,North Central,Kwara,Yes,No,No
FARMER_08008,21,Male,6,Single,3,0,South East,Abia,No,No,No
FARMER_08009,54,Male,12,Married,9,0,South East,Enugu,Yes,Yes,Yes
FARMER_08010,55,Female,14,Married,2,0,South West,Ekiti,Yes,Yes,Yes
FARMER_08011,38,Male,12,Widowed,4,0,South West,Osun,Yes,Yes,Yes
FARMER_08012,40,Male,12,Widowed,5,0,North West,Katsina,Yes,Yes,Yes
FARMER_08013,68,Female,12,Married,8,191000,North Central,Plateau,Yes,Yes,No
FARMER_08014,37,Female,14,Married,7,0,North West,Kaduna,Yes,Yes,Yes
FARMER_08015,52,Male,3,Single,2,0,South South,Bayelsa,No,Yes,No
FARMER_08016,31,Male,14,Married,4,0,South West,Osun,Yes,No,No
FARMER_08017,36,Male,14,Widowed,4,0,North Central,Niger,Yes,Yes,Yes
FARMER_08018,50,Male,0,Single,2,0,South East,Enugu,No,No,No
FARMER_08019,31,Male,12,Widowed,1,0,South West,Ogun,Yes,Yes,Yes
FARMER_08020,66,Male,6,Married,3,122000,North East,Borno,Yes,No,No
FARMER_08021,43,Male,6,Married,5,0,South West,Ogun,No,No,No
FARMER_08022,48,Male,14,Married,4,417000,South East,Enugu,Yes,Yes,Yes
FARMER_08023,47,Male,12,Married,3,0,South West,Ekiti,No,No,No
FARMER_08024,55,Male,3,Married,4,132000,North Central,Kogi,No,Yes,Yes
FARMER_08025,66,Female,3,Married,10,80000,South South,Akwa Ibom,No,Yes,Yes
FARMER_08026,20,Female,14,Single,3,0,North East,Taraba,No,Yes,No
FARMER_08027,44,Female,0,Married,5,41000,North West,Katsina,Yes,No,No
FARMER_08028,69,Female,6,Married,7,0,North West,Zamfara,Yes,Yes,No
FARMER_08029,57,Female,14,Widowed,2,0,South East,Anambra,Yes,Yes,No
FARMER_08030,42,Female,6,Married,8,119000,North West,Jigawa,No,Yes,Yes
FARMER_08031,28,Male,12,Married,5,0,South West,Oyo,Yes,No,No
FARMER_08032,62,Female,6,Widowed,5,0,North Central,Kwara,Yes,No,No
FARMER_08033,56,Female,12,Married,6,110000,North Central,Nasarawa,Yes,Yes,No
FARMER_08034,52,Female,9,Married,9,0,North Central,Plateau,Yes,Yes,Yes
FARMER_08035,65,Male,14,Married,10,0,North East,Borno,Yes,No,No
FARMER_08036,62,Female,14,Single,2,372000,South West,Ondo,No,Yes,Yes
FARMER_08037,19,Male,12,Single,2,0,South South,Cross River,Yes,Yes,Yes
FARMER_08038,69,Male,3,Widowed,4,0,North West,Zamfara,Yes,No,No
FARMER_08039,26,Female,12,Single,1,139000,South East,Anambra,Yes,Yes,Yes
FARMER_08040,37,Male,6,Married,7,0,South East,Anambra,No,Yes,Yes
FARMER_08041,32,Male,18,Married,6,0,North West,Kaduna,Yes,Yes,Yes
FARMER_08042,38,Male,0,Married,3,43000,South East,Ebonyi,Yes,No,No
FARMER_08043,36,Male,14,Married,2,189000,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_08044,61,Female,9,Married,9,239000,North Central,Niger,No,Yes,Yes
FARMER_08045,64,Female,6,Widowed,2,0,South West,Ondo,No,Yes,Yes
FARMER_08046,23,Male,14,Single,1,0,North West,Kaduna,Yes,No,No
FARMER_08047,37,Female,6,Single,5,135000,South West,Osun,No,No,No
FARMER_08048,22,Male,12,Married,4,290000,North East,Adamawa,Yes,Yes,No
FARMER_08049,35,Male,3,Divorced,4,0,South East,Abia,Yes,No,No
FARMER_08050,36,Female,12,Married,3,241000,South East,Enugu,Yes,No,No
FARMER_08051,44,Female,12,Married,2,169000,South East,Ebonyi,No,Yes,Yes
FARMER_08052,28,Male,12,Single,1,219000,North Central,Benue,No,No,No
FARMER_08053,57,Male,0,Divorced,1,0,South West,Lagos,No,Yes,No
FARMER_08054,25,Male,6,Single,4,54000,South South,Edo,Yes,No,No
FARMER_08055,19,Female,12,Single,2,0,North Central,Benue,No,Yes,No
FARMER_08056,27,Male,14,Married,5,0,South West,Osun,Yes,Yes,Yes
FARMER_08057,25,Female,16,Single,3,300000,South West,Ekiti,No,No,No
FARMER_08058,19,Male,6,Single,1,0,South West,Ogun,Yes,No,No
FARMER_08059,25,Female,14,Single,3,219000,South South,Rivers,Yes,No,No
FARMER_08060,66,Male,0,Married,10,69000,North Central,Kwara,No,No,No
FARMER_08061,43,Male,6,Single,2,122000,South East,Enugu,Yes,Yes,No
FARMER_08062,40,Female,0,Single,2,0,North Central,Plateau,No,Yes,Yes
FARMER_08063,40,Female,0,Divorced,3,53000,North Central,Plateau,Yes,No,No
FARMER_08064,57,Male,6,Single,4,0,South South,Rivers,Yes,Yes,Yes
FARMER_08065,68,Female,14,Married,9,0,South East,Enugu,No,No,No
FARMER_08066,22,Male,14,Single,1,415000,North East,Yobe,Yes,Yes,Yes
FARMER_08067,49,Male,6,Divorced,4,145000,South West,Osun,Yes,No,No
FARMER_08068,64,Male,3,Married,8,61000,North Central,Benue,No,No,No
FARMER_08069,59,Female,14,Married,8,0,North Central,Benue,Yes,Yes,Yes
FARMER_08070,23,Male,12,Married,2,0,South South,Edo,Yes,No,No
FARMER_08071,60,Female,6,Widowed,4,110000,North East,Adamawa,No,No,No
